step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
0,baseline,4.875,0.47,0.425,0.7114093959731543,0.54,0.0,5.375,0.43,0.0,0.0127,0.21,0.255,0.205,0.33
1,baseline,5.125,0.43999999999999995,0.475,0.5925925925925926,0.45,0.0,5.325,0.77,0.0,0.014,0.265,0.185,0.25,0.3
2,baseline,5.81,0.37,0.49,0.6086956521739131,0.4,0.0,5.422000000000001,0.81,11.0,0.014299999999999998,0.245,0.235,0.25,0.27
3,baseline,5.17,0.43500000000000005,0.48,0.5485436893203883,0.45,0.0,5.371600000000001,0.93,21.0,0.015350000000000003,0.24,0.27,0.22,0.27
4,baseline,5.37,0.41000000000000003,0.53,0.5339366515837104,0.43,0.0,5.371280000000001,1.03,16.0,0.014350000000000002,0.2,0.2,0.305,0.295
5,baseline,5.59,0.385,0.56,0.5801886792452831,0.42,0.0,5.415024000000001,0.89,29.0,0.0154,0.2,0.265,0.25,0.285
6,baseline,5.845,0.36,0.555,0.5765765765765766,0.38,0.0,5.501019200000001,0.94,21.0,0.014299999999999998,0.305,0.175,0.265,0.255
7,baseline,5.635,0.385,0.515,0.6180904522613065,0.4,0.0,5.527815360000001,0.76,24.0,0.01415,0.245,0.255,0.25,0.25
8,baseline,6.3,0.31499999999999995,0.55,0.6061946902654868,0.33,0.0,5.682252288000001,0.89,24.0,0.01355,0.26,0.2,0.28,0.26
9,baseline,5.69,0.375,0.56,0.6097560975609756,0.39,0.0,5.6838018304,0.8,13.0,0.013549999999999998,0.22,0.25,0.27,0.26
10,baseline,5.845,0.36,0.555,0.5925925925925926,0.4,0.0,5.716041464320001,0.88,18.0,0.013999999999999999,0.26,0.255,0.25,0.235
11,baseline,5.3,0.41000000000000003,0.6,0.5592417061611374,0.42,0.0,5.632833171456,0.93,18.0,0.01495,0.24,0.205,0.28,0.275
12,baseline,5.695,0.38,0.505,0.5849056603773585,0.4,0.0,5.6452665371648,0.88,25.0,0.01415,0.24,0.245,0.27,0.245
13,baseline,6.24,0.32999999999999996,0.46,0.6767676767676768,0.37,0.0,5.7642132297318405,0.64,17.0,0.013500000000000002,0.235,0.235,0.26,0.27
14,baseline,5.32,0.41500000000000004,0.53,0.5909090909090909,0.37,0.0,5.675370583785472,0.81,20.0,0.015000000000000003,0.305,0.215,0.25,0.23
15,baseline,6.4,0.31000000000000005,0.5,0.563265306122449,0.33,0.0,5.820296467028379,1.07,10.0,0.014599999999999998,0.27,0.225,0.25,0.255
16,baseline,6.655,0.28,0.545,0.5714285714285714,0.29,0.0,5.987237173622703,1.08,22.0,0.012750000000000001,0.235,0.245,0.25,0.27
17,baseline,6.285,0.31999999999999995,0.515,0.5887445887445888,0.37,0.0,6.046789738898163,0.95,24.0,0.013499999999999998,0.24,0.22,0.28,0.26
18,baseline,5.395,0.41000000000000003,0.505,0.5784313725490197,0.41,0.0,5.91643179111853,0.86,21.0,0.014000000000000002,0.275,0.25,0.23,0.245
19,baseline,5.315,0.42000000000000004,0.485,0.5420560747663551,0.42,0.0,5.796145432894824,0.98,19.0,0.014349999999999998,0.22,0.27,0.265,0.245
20,baseline,6.645,0.28,0.555,0.5783132530120482,0.34,0.0,5.9659163463158595,1.05,23.0,0.0148,0.25,0.22,0.235,0.295
21,baseline,5.155,0.43000000000000005,0.545,0.5022026431718062,0.42,0.0,5.803733077052689,1.13,22.0,0.014450000000000001,0.27,0.205,0.265,0.26
22,baseline,5.555,0.39,0.545,0.5648148148148148,0.44,0.0,5.7539864616421506,0.94,40.0,0.013500000000000002,0.315,0.205,0.225,0.255
23,baseline,5.245,0.42500000000000004,0.505,0.5043859649122807,0.35,0.0,5.65218916931372,1.13,25.0,0.015099999999999999,0.26,0.265,0.25,0.225
24,baseline,5.73,0.375,0.52,0.5411255411255411,0.38,0.0,5.667751335450976,1.06,33.0,0.013900000000000001,0.25,0.3,0.21,0.24
25,baseline,5.85,0.365,0.5,0.5669642857142857,0.38,0.0,5.7042010683607804,0.97,34.0,0.0147,0.305,0.245,0.245,0.205
26,baseline,5.585,0.395,0.465,0.5601851851851852,0.41,0.0,5.680360854688626,0.95,28.0,0.014099999999999998,0.29,0.215,0.25,0.245
27,baseline,6.015,0.345,0.535,0.5954545454545455,0.4,0.0,5.7472886837509005,0.89,25.0,0.014049999999999998,0.295,0.255,0.23,0.22
28,baseline,6.835,0.27,0.465,0.6008230452674898,0.32,0.0,5.9648309470007215,0.97,28.0,0.013,0.265,0.22,0.23,0.285
29,baseline,7.075,0.245,0.475,0.6291666666666667,0.3,0.0,6.186864757600577,0.89,17.0,0.01355,0.3,0.19,0.285,0.225
30,baseline,5.68,0.38,0.52,0.5767441860465117,0.42,0.0,6.085491806080462,0.91,21.0,0.01415,0.27,0.255,0.25,0.225
31,baseline,5.745,0.375,0.505,0.5681818181818182,0.39,0.0,6.01739344486437,0.95,20.0,0.014100000000000001,0.23,0.27,0.29,0.21
32,baseline,5.97,0.35,0.53,0.5416666666666666,0.34,0.0,6.0079147558914965,1.1,23.0,0.0139,0.305,0.225,0.21,0.26
33,baseline,6.405,0.30500000000000005,0.545,0.5767634854771784,0.35,0.0,6.087331804713198,1.02,29.0,0.013900000000000001,0.245,0.22,0.275,0.26
34,baseline,5.04,0.43999999999999995,0.56,0.5463414634146342,0.41,0.0,5.877865443770557,0.93,29.0,0.014750000000000001,0.28,0.275,0.21,0.235
35,baseline,6.165,0.32499999999999996,0.585,0.6164383561643836,0.34,0.0,5.935292355016447,0.84,27.0,0.014400000000000003,0.295,0.24,0.235,0.23
36,baseline,5.755,0.37,0.545,0.5502183406113537,0.38,0.0,5.899233884013158,1.03,17.0,0.014399999999999998,0.28,0.215,0.255,0.25
37,baseline,5.67,0.385,0.48,0.5347826086956522,0.33,0.0,5.853387107210526,1.07,17.0,0.015300000000000003,0.255,0.235,0.215,0.295
38,baseline,5.56,0.395,0.49,0.5902439024390244,0.43,0.0,5.794709685768421,0.84,36.0,0.013399999999999997,0.335,0.175,0.27,0.22
39,baseline,6.39,0.30500000000000005,0.56,0.5743801652892562,0.31,0.0,5.913767748614736,1.03,16.0,0.014700000000000001,0.285,0.235,0.255,0.225
40,baseline,6.415,0.31000000000000005,0.485,0.5726141078838174,0.35,0.0,6.01401419889179,1.03,18.0,0.013399999999999999,0.245,0.215,0.29,0.25
41,baseline,6.23,0.32499999999999996,0.52,0.6,0.39,0.0,6.057211359113433,0.9,22.0,0.013349999999999999,0.27,0.195,0.265,0.27
42,baseline,5.05,0.44499999999999995,0.5,0.5935828877005348,0.44,0.0,5.855769087290746,0.76,28.0,0.014749999999999997,0.305,0.235,0.23,0.23
43,baseline,5.105,0.43999999999999995,0.495,0.5803108808290155,0.39,0.0,5.705615269832597,0.81,20.0,0.014649999999999998,0.285,0.195,0.25,0.27
44,baseline,6.365,0.31000000000000005,0.535,0.6052631578947368,0.38,0.0,5.837492215866077,0.9,14.0,0.01315,0.3,0.26,0.235,0.205
45,baseline,6.32,0.31999999999999995,0.48,0.6355140186915887,0.34,0.0,5.9339937726928635,0.78,20.0,0.013350000000000004,0.32,0.23,0.24,0.21
46,baseline,5.755,0.375,0.495,0.6097560975609756,0.36,0.0,5.89819501815429,0.8,15.0,0.014,0.28,0.23,0.225,0.265
47,baseline,4.875,0.45999999999999996,0.525,0.5167464114832536,0.49,0.0,5.693556014523433,1.01,22.0,0.0133,0.23,0.22,0.355,0.195
48,baseline,6.24,0.31999999999999995,0.56,0.5551020408163265,0.33,0.0,5.802844811618746,1.09,21.0,0.013599999999999998,0.325,0.205,0.245,0.225
49,baseline,5.725,0.375,0.525,0.6188118811881188,0.38,0.0,5.787275849294997,0.77,32.0,0.015099999999999999,0.24,0.215,0.25,0.295
50,baseline,5.065,0.44499999999999995,0.485,0.5967741935483871,0.49,0.0,5.642820679435997,0.75,31.0,0.0137,0.305,0.19,0.27,0.235
51,baseline,6.49,0.30000000000000004,0.51,0.6222222222222222,0.34,0.0,5.812256543548798,0.85,7.0,0.01355,0.305,0.195,0.255,0.245
52,baseline,5.72,0.38,0.48,0.5933014354066986,0.37,0.0,5.79380523483904,0.85,22.0,0.014649999999999998,0.275,0.19,0.28,0.255
53,baseline,6.26,0.31999999999999995,0.54,0.6071428571428571,0.35,0.0,5.887044187871231,0.88,20.0,0.014850000000000002,0.255,0.195,0.31,0.24
54,baseline,5.825,0.36,0.575,0.6009389671361502,0.35,0.0,5.874635350296985,0.85,20.0,0.01365,0.265,0.27,0.265,0.2
55,baseline,5.18,0.43000000000000005,0.52,0.5588235294117647,0.4,0.0,5.7357082802375885,0.9,24.0,0.013900000000000003,0.32,0.19,0.23,0.26
56,baseline,5.38,0.41000000000000003,0.52,0.5514018691588785,0.43,0.0,5.664566624190071,0.96,20.0,0.014000000000000002,0.23,0.24,0.3,0.23
57,baseline,5.57,0.395,0.48,0.6111111111111112,0.42,0.0,5.645653299352057,0.77,28.0,0.014199999999999997,0.255,0.265,0.28,0.2
58,baseline,5.165,0.43000000000000005,0.535,0.5377358490566038,0.42,0.0,5.549522639481646,0.98,23.0,0.014499999999999999,0.205,0.265,0.255,0.275
59,baseline,5.805,0.375,0.445,0.5252100840336135,0.36,0.0,5.600618111585317,1.13,16.0,0.014800000000000002,0.345,0.19,0.29,0.175
60,baseline,5.755,0.375,0.495,0.49800796812749004,0.37,0.0,5.631494489268254,1.26,29.0,0.014599999999999998,0.265,0.24,0.265,0.23
61,baseline,6.135,0.33499999999999996,0.515,0.5473251028806584,0.33,0.0,5.732195591414603,1.1,35.0,0.01355,0.295,0.2,0.27,0.235
62,baseline,6.435,0.30500000000000005,0.515,0.5864978902953587,0.34,0.0,5.872756473131683,0.98,32.0,0.0138,0.3,0.215,0.24,0.245
63,baseline,5.235,0.42500000000000004,0.515,0.5555555555555556,0.39,0.0,5.745205178505346,0.92,20.0,0.01455,0.26,0.25,0.25,0.24
64,baseline,6.66,0.28,0.54,0.5647058823529412,0.33,0.0,5.928164142804278,1.11,27.0,0.013949999999999997,0.22,0.22,0.305,0.255
65,baseline,5.87,0.365,0.48,0.5404255319148936,0.36,0.0,5.9165313142434215,1.08,25.0,0.01475,0.26,0.205,0.275,0.26
66,baseline,6.25,0.32499999999999996,0.5,0.5921052631578947,0.4,0.0,5.983225051394738,0.93,32.0,0.0132,0.275,0.225,0.24,0.26
67,baseline,5.385,0.41500000000000004,0.465,0.5467289719626168,0.44,0.0,5.863580041115791,0.97,21.0,0.014450000000000001,0.28,0.24,0.24,0.24
68,baseline,4.855,0.46499999999999997,0.495,0.5515463917525774,0.47,0.0,5.661864032892632,0.87,32.0,0.014150000000000001,0.24,0.2,0.245,0.315
69,baseline,6.125,0.33499999999999996,0.525,0.5708154506437768,0.34,0.0,5.754491226314105,1.0,21.0,0.01375,0.275,0.215,0.265,0.245
70,baseline,5.565,0.39,0.535,0.580952380952381,0.4,0.0,5.716592981051285,0.88,23.0,0.014200000000000003,0.305,0.2,0.25,0.245
71,baseline,5.755,0.375,0.495,0.5813953488372093,0.39,0.0,5.724274384841028,0.9,29.0,0.01445,0.28,0.25,0.245,0.225
72,baseline,5.65,0.385,0.5,0.5668202764976958,0.35,0.0,5.7094195078728225,0.94,24.0,0.014500000000000002,0.26,0.235,0.22,0.285
73,baseline,5.97,0.355,0.48,0.6,0.36,0.0,5.761535606298258,0.86,25.0,0.013900000000000001,0.28,0.245,0.255,0.22
74,baseline,6.955,0.255,0.495,0.680365296803653,0.31,0.0,6.000228485038606,0.7,30.0,0.013700000000000002,0.265,0.215,0.315,0.205
75,baseline,5.7,0.38,0.5,0.5904761904761905,0.44,0.0,5.940182788030885,0.86,10.0,0.01465,0.31,0.235,0.26,0.195
76,baseline,5.895,0.36,0.505,0.5925925925925926,0.36,0.0,5.931146230424709,0.88,15.0,0.014499999999999999,0.275,0.29,0.24,0.195
77,baseline,5.975,0.35,0.525,0.5508474576271186,0.39,0.0,5.939916984339768,1.06,28.0,0.013900000000000003,0.255,0.23,0.3,0.215
78,baseline,6.505,0.30500000000000005,0.445,0.556,0.35,0.0,6.052933587471814,1.11,22.0,0.013500000000000002,0.255,0.205,0.295,0.245
79,baseline,6.08,0.345,0.47,0.5368852459016393,0.35,0.0,6.058346869977452,1.13,25.0,0.015000000000000003,0.28,0.205,0.28,0.235
80,baseline,6.015,0.35,0.485,0.6046511627906976,0.41,0.0,6.049677495981962,0.85,38.0,0.0135,0.255,0.23,0.315,0.2
81,baseline,5.915,0.36,0.485,0.5871559633027523,0.41,0.0,6.022741996785569,0.9,27.0,0.013300000000000001,0.24,0.235,0.315,0.21
82,baseline,6.435,0.30500000000000005,0.515,0.6205357142857143,0.37,0.0,6.105193597428456,0.85,23.0,0.01375,0.26,0.275,0.26,0.205
83,baseline,6.17,0.33499999999999996,0.48,0.588495575221239,0.37,0.0,6.118154877942764,0.93,21.0,0.01295,0.245,0.23,0.33,0.195
84,baseline,5.95,0.355,0.5,0.57847533632287,0.38,0.0,6.084523902354213,0.94,15.0,0.013949999999999999,0.26,0.23,0.305,0.205
85,baseline,5.21,0.43000000000000005,0.49,0.5533980582524272,0.45,0.0,5.90961912188337,0.92,25.0,0.014099999999999998,0.265,0.265,0.27,0.2
86,baseline,5.56,0.39,0.54,0.5980392156862745,0.4,0.0,5.8396952975066965,0.82,25.0,0.01365,0.295,0.28,0.255,0.17
87,baseline,5.735,0.375,0.515,0.6188118811881188,0.41,0.0,5.818756238005356,0.77,15.0,0.0138,0.305,0.245,0.225,0.225
88,baseline,5.195,0.43000000000000005,0.505,0.5968586387434555,0.47,0.0,5.694004990404284,0.77,17.0,0.01455,0.3,0.225,0.275,0.2
89,baseline,5.69,0.38,0.51,0.5714285714285714,0.41,0.0,5.693203992323429,0.93,17.0,0.015300000000000001,0.255,0.175,0.325,0.245
90,baseline,5.49,0.405,0.46,0.5721153846153846,0.4,0.0,5.652563193858743,0.89,24.0,0.0142,0.3,0.22,0.29,0.19
91,baseline,5.735,0.37,0.565,0.6057692307692307,0.32,0.0,5.6690505550869945,0.82,23.0,0.0153,0.255,0.245,0.25,0.25
92,baseline,5.73,0.38,0.47,0.5961538461538461,0.36,0.0,5.681240444069597,0.84,18.0,0.014549999999999999,0.29,0.235,0.28,0.195
93,baseline,5.665,0.385,0.485,0.5747663551401869,0.4,0.0,5.677992355255676,0.91,11.0,0.015900000000000004,0.28,0.23,0.25,0.24
94,baseline,5.455,0.405,0.495,0.519650655021834,0.37,0.0,5.633393884204542,1.1,23.0,0.015549999999999996,0.33,0.2,0.21,0.26
95,baseline,5.945,0.35,0.555,0.5349794238683128,0.41,0.0,5.695715107363634,1.13,26.0,0.014600000000000002,0.295,0.215,0.26,0.23
96,baseline,6.205,0.32999999999999996,0.495,0.5702127659574469,0.37,0.0,5.7975720858909074,1.01,33.0,0.014000000000000002,0.305,0.21,0.27,0.215
97,baseline,6.36,0.31499999999999995,0.49,0.5930735930735931,0.33,0.0,5.910057668712725,0.94,28.0,0.013450000000000002,0.255,0.225,0.3,0.22
98,baseline,6.08,0.33999999999999997,0.52,0.5892857142857143,0.38,0.0,5.944046134970182,0.92,22.0,0.01365,0.235,0.28,0.28,0.205
99,baseline,6.035,0.345,0.515,0.6179245283018868,0.42,0.0,5.962236907976145,0.81,19.0,0.0137,0.27,0.235,0.275,0.22
100,baseline,5.735,0.375,0.515,0.628140703517588,0.38,0.0,5.916789526380917,0.74,23.0,0.0137,0.245,0.225,0.295,0.235
101,baseline,5.97,0.355,0.48,0.5972222222222222,0.37,0.0,5.927431621104733,0.87,15.0,0.013499999999999998,0.27,0.245,0.26,0.225
102,baseline,5.725,0.375,0.525,0.5813953488372093,0.4,0.0,5.886945296883787,0.9,21.0,0.014899999999999997,0.265,0.24,0.24,0.255
103,baseline,5.375,0.41500000000000004,0.475,0.5652173913043478,0.39,0.0,5.784556237507029,0.9,19.0,0.015,0.285,0.215,0.29,0.21
104,baseline,5.285,0.42500000000000004,0.465,0.5808080808080808,0.44,0.0,5.684644990005625,0.83,26.0,0.014099999999999998,0.265,0.235,0.28,0.22
105,baseline,5.255,0.42500000000000004,0.495,0.5609756097560976,0.4,0.0,5.598715992004499,0.9,20.0,0.0141,0.275,0.215,0.285,0.225
106,baseline,5.315,0.41500000000000004,0.535,0.5518867924528302,0.41,0.0,5.5419727936036,0.95,21.0,0.01465,0.25,0.245,0.275,0.23
107,baseline,5.585,0.395,0.465,0.5707547169811321,0.44,0.0,5.55057823488288,0.91,22.0,0.013949999999999999,0.295,0.24,0.285,0.18
108,baseline,5.39,0.405,0.56,0.5891089108910891,0.47,0.0,5.518462587906304,0.83,27.0,0.01425,0.29,0.215,0.31,0.185
109,baseline,6.09,0.33499999999999996,0.56,0.6214953271028038,0.38,0.0,5.632770070325043,0.81,22.0,0.015050000000000001,0.25,0.235,0.24,0.275
110,baseline,6.19,0.32999999999999996,0.51,0.6175115207373272,0.4,0.0,5.744216056260035,0.83,19.0,0.01455,0.25,0.205,0.33,0.215
111,baseline,5.33,0.42500000000000004,0.42,0.5609756097560976,0.44,0.0,5.661372845008028,0.9,21.0,0.01395,0.34,0.245,0.24,0.175
112,baseline,5.875,0.36,0.525,0.6009389671361502,0.36,0.0,5.704098276006423,0.85,21.0,0.014650000000000003,0.24,0.265,0.275,0.22
113,baseline,4.855,0.45999999999999996,0.545,0.5869565217391305,0.4,0.0,5.534278620805139,0.76,23.0,0.015399999999999999,0.245,0.3,0.235,0.22
114,baseline,4.935,0.45499999999999996,0.515,0.5828877005347594,0.46,0.0,5.414422896644112,0.78,25.0,0.014300000000000002,0.24,0.26,0.255,0.245
115,baseline,5.36,0.41000000000000003,0.54,0.543778801843318,0.4,0.0,5.40353831731529,0.99,17.0,0.014800000000000004,0.23,0.27,0.24,0.26
116,baseline,6.34,0.31499999999999995,0.51,0.6035242290748899,0.36,0.0,5.590830653852231,0.9,23.0,0.013499999999999998,0.325,0.255,0.285,0.135
117,baseline,6.25,0.32499999999999996,0.5,0.6053811659192825,0.36,0.0,5.722664523081785,0.88,22.0,0.01295,0.265,0.29,0.23,0.215
118,baseline,5.98,0.35,0.52,0.5701754385964912,0.38,0.0,5.774131618465429,0.98,21.0,0.014250000000000002,0.31,0.155,0.26,0.275
119,baseline,5.715,0.385,0.435,0.5491071428571429,0.43,0.0,5.762305294772343,1.01,20.0,0.014700000000000001,0.295,0.225,0.305,0.175
120,baseline,6.135,0.33499999999999996,0.515,0.6363636363636364,0.35,0.0,5.836844235817875,0.76,27.0,0.01385,0.29,0.225,0.295,0.19
121,baseline,5.925,0.36,0.475,0.5871559633027523,0.38,0.0,5.854475388654301,0.9,16.0,0.0141,0.305,0.195,0.28,0.22
122,baseline,5.385,0.41500000000000004,0.465,0.5518867924528302,0.45,0.0,5.76058031092344,0.95,10.0,0.01455,0.25,0.23,0.255,0.265
123,baseline,6.185,0.32999999999999996,0.515,0.6175115207373272,0.38,0.0,5.845464248738753,0.83,29.0,0.014250000000000002,0.3,0.26,0.22,0.22
124,baseline,6.255,0.32499999999999996,0.495,0.6221198156682027,0.38,0.0,5.927371398991003,0.82,21.0,0.014199999999999999,0.275,0.235,0.27,0.22
125,baseline,4.99,0.44499999999999995,0.56,0.5873015873015873,0.47,0.0,5.739897119192801,0.78,19.0,0.01395,0.265,0.26,0.25,0.225
126,baseline,5.63,0.38,0.57,0.5849056603773585,0.4,0.0,5.7179176953542425,0.88,19.0,0.013850000000000001,0.22,0.27,0.295,0.215
127,baseline,5.88,0.355,0.57,0.5466101694915254,0.39,0.0,5.750334156283394,1.07,22.0,0.013999999999999999,0.24,0.26,0.3,0.2
128,baseline,6.375,0.31499999999999995,0.475,0.5930735930735931,0.36,0.0,5.875267325026714,0.94,26.0,0.0138,0.215,0.22,0.295,0.27
129,baseline,6.06,0.33999999999999997,0.54,0.6470588235294118,0.4,0.0,5.912213860021373,0.72,27.0,0.013349999999999999,0.25,0.26,0.24,0.25
130,baseline,5.84,0.37,0.46,0.5753424657534246,0.42,0.0,5.897771088017098,0.93,14.0,0.0138,0.26,0.24,0.3,0.2
131,baseline,5.86,0.36,0.54,0.5517241379310345,0.38,0.0,5.890216870413679,1.04,15.0,0.015349999999999997,0.265,0.25,0.295,0.19
132,baseline,5.64,0.38,0.56,0.5585585585585585,0.35,0.0,5.8401734963309435,0.98,31.0,0.0147,0.255,0.29,0.28,0.175
133,baseline,5.26,0.42500000000000004,0.49,0.5227272727272727,0.38,0.0,5.724138797064755,1.05,18.0,0.015550000000000003,0.285,0.26,0.25,0.205
134,baseline,6.205,0.32499999999999996,0.545,0.625,0.35,0.0,5.820311037651805,0.81,35.0,0.013649999999999999,0.24,0.245,0.275,0.24
135,baseline,6.015,0.35,0.485,0.5803571428571429,0.35,0.0,5.859248830121444,0.94,16.0,0.015050000000000001,0.235,0.235,0.3,0.23
136,baseline,6.005,0.345,0.545,0.5527426160337553,0.35,0.0,5.888399064097155,1.06,21.0,0.0141,0.26,0.24,0.26,0.24
137,baseline,5.965,0.355,0.485,0.5560344827586207,0.33,0.0,5.903719251277724,1.03,24.0,0.014650000000000002,0.33,0.21,0.22,0.24
138,baseline,5.695,0.375,0.555,0.6313131313131313,0.45,0.0,5.86197540102218,0.73,34.0,0.013999999999999999,0.235,0.25,0.29,0.225
139,baseline,5.405,0.41000000000000003,0.495,0.5566037735849056,0.47,0.0,5.770580320817744,0.94,26.0,0.013600000000000001,0.28,0.225,0.275,0.22
140,baseline,5.825,0.36,0.575,0.5739910313901345,0.36,0.0,5.781464256654195,0.95,16.0,0.014500000000000002,0.275,0.295,0.205,0.225
141,baseline,6.335,0.31499999999999995,0.515,0.5708333333333333,0.33,0.0,5.8921714053233565,1.03,28.0,0.0144,0.275,0.29,0.285,0.15
142,baseline,5.62,0.39,0.48,0.5596330275229358,0.45,0.0,5.837737124258686,0.96,24.0,0.01395,0.275,0.185,0.345,0.195
143,baseline,5.84,0.36,0.56,0.5871559633027523,0.39,0.0,5.838189699406948,0.9,31.0,0.013900000000000001,0.24,0.27,0.27,0.22
